FeatureCode,DateCode,Measurement,Units,Value,Gender,Working Pattern
S12000021,2017-Q3,95% Lower Confidence Limit,Percentage Of People Employed,57,Female,Full Time
S12000026,2014-Q2,Ratio,Percentage Of People Employed,46.9,Female,Part Time
S12000019,2015-Q4,Count,People,10400,Female,Part Time
S12000026,2019-Q1,Count,People,11900,Female,Part Time
S12000021,2011-Q3,95% Lower Confidence Limit,Percentage Of People Employed,52.6,Female,Full Time
S12000026,2005-Q2,95% Upper Confidence Limit,Percentage Of People Employed,54.8,Female,Part Time
S12000021,2009-Q4,95% Lower Confidence Limit,Percentage Of People Employed,37.4,Female,Part Time
S12000021,2016-Q1,95% Lower Confidence Limit,Percentage Of People Employed,34.9,Female,Part Time
S12000019,2016-Q4,Count,People,9000,Female,Part Time
S12000026,2005-Q1,Count,People,12400,Female,Part Time
S12000021,2004-Q4,95% Lower Confidence Limit,Percentage Of People Employed,38,Female,Part Time
S12000019,2006-Q1,95% Upper Confidence Limit,Percentage Of People Employed,60.2,Female,Full Time
S12000026,2017-Q3,95% Upper Confidence Limit,Percentage Of People Employed,53.4,Female,Part Time
S12000021,2007-Q3,95% Lower Confidence Limit,Percentage Of People Employed,51.6,Female,Full Time
S12000019,2007-Q1,95% Upper Confidence Limit,Percentage Of People Employed,59.1,Female,Full Time
S12000026,2008-Q1,Count,People,12000,Female,Part Time
S12000019,2005-Q1,95% Upper Confidence Limit,Percentage Of People Employed,60.9,Female,Full Time
S12000026,2007-Q1,Count,People,12000,Female,Part Time
S12000019,2007-Q2,95% Lower Confidence Limit,Percentage Of People Employed,47.4,Female,Full Time
S12000026,2019-Q2,Count,People,15000,Female,Full Time
S12000021,2008-Q3,95% Lower Confidence Limit,Percentage Of People Employed,54,Female,Full Time
S12000021,2005-Q4,95% Lower Confidence Limit,Percentage Of People Employed,34.4,Female,Part Time
S12000021,2009-Q3,95% Lower Confidence Limit,Percentage Of People Employed,51,Female,Full Time
S12000021,2018-Q4,95% Upper Confidence Limit,Percentage Of People Employed,46.1,Female,Part Time
S12000019,2007-Q1,Count,People,9200,Female,Part Time
S12000026,2010-Q3,Ratio,Percentage Of People Employed,49.7,Female,Part Time
S12000021,2015-Q4,95% Upper Confidence Limit,Percentage Of People Employed,46.5,Female,Part Time
S12000026,2012-Q2,Count,People,12600,Female,Full Time
S12000026,2009-Q3,Ratio,Percentage Of People Employed,47.6,Female,Part Time
S12000019,2008-Q3,95% Lower Confidence Limit,Percentage Of People Employed,42.8,Female,Full Time
S12000021,2006-Q3,95% Upper Confidence Limit,Percentage Of People Employed,42.4,Female,Part Time
S12000019,2018-Q1,Count,People,9800,Female,Part Time
S12000019,2017-Q1,Count,People,9200,Female,Part Time
S12000026,2008-Q3,Ratio,Percentage Of People Employed,46.5,Female,Part Time
S12000021,2018-Q2,Count,People,17000,Female,Full Time
S12000019,2019-Q2,95% Lower Confidence Limit,Percentage Of People Employed,38.8,Female,Part Time
S12000021,2018-Q3,Ratio,Percentage Of People Employed,58.8,Female,Full Time
S12000021,2018-Q2,Ratio,Percentage Of People Employed,59.7,Female,Full Time
S12000019,2009-Q1,Ratio,Percentage Of People Employed,51.5,Female,Full Time
S12000021,2018-Q3,95% Upper Confidence Limit,Percentage Of People Employed,64.5,Female,Full Time
S12000021,2010-Q3,95% Upper Confidence Limit,Percentage Of People Employed,46.5,Female,Part Time
S12000019,2013-Q3,95% Lower Confidence Limit,Percentage Of People Employed,52.3,Female,Full Time
S12000021,2015-Q2,95% Lower Confidence Limit,Percentage Of People Employed,52.2,Female,Full Time
S12000021,2011-Q2,95% Lower Confidence Limit,Percentage Of People Employed,53.5,Female,Full Time
S12000026,2013-Q3,Ratio,Percentage Of People Employed,44.2,Female,Part Time
S12000021,2019-Q1,Ratio,Percentage Of People Employed,60.1,Female,Full Time
S12000026,2008-Q2,95% Upper Confidence Limit,Percentage Of People Employed,49.7,Female,Part Time
S12000021,2007-Q3,95% Upper Confidence Limit,Percentage Of People Employed,48.4,Female,Part Time
S12000019,2019-Q2,95% Lower Confidence Limit,Percentage Of People Employed,48.4,Female,Full Time
S12000026,2012-Q3,Ratio,Percentage Of People Employed,48.3,Female,Part Time
S12000019,2010-Q1,Ratio,Percentage Of People Employed,52.4,Female,Full Time
S12000021,2008-Q3,95% Upper Confidence Limit,Percentage Of People Employed,46,Female,Part Time
S12000019,2014-Q1,Count,People,9600,Female,Part Time
S12000021,2006-Q4,95% Lower Confidence Limit,Percentage Of People Employed,34.4,Female,Part Time
S12000026,2015-Q3,Ratio,Percentage Of People Employed,45,Female,Part Time
S12000021,2008-Q4,95% Lower Confidence Limit,Percentage Of People Employed,36,Female,Part Time
S12000021,2017-Q4,95% Upper Confidence Limit,Percentage Of People Employed,45,Female,Part Time
S12000021,2005-Q2,95% Upper Confidence Limit,Percentage Of People Employed,44.3,Female,Part Time
S12000026,2014-Q3,Ratio,Percentage Of People Employed,44,Female,Part Time
S12000021,2009-Q4,95% Upper Confidence Limit,Percentage Of People Employed,47.3,Female,Part Time
S12000021,2010-Q4,95% Lower Confidence Limit,Percentage Of People Employed,36.6,Female,Part Time
S12000019,2005-Q4,Count,People,9200,Female,Part Time
S12000026,2013-Q1,Count,People,11700,Female,Part Time
S12000026,2011-Q1,Count,People,12600,Female,Part Time
S12000019,2004-Q4,Count,People,8900,Female,Part Time
S12000026,2012-Q1,Count,People,11100,Female,Part Time
S12000026,2009-Q2,95% Upper Confidence Limit,Percentage Of People Employed,51.3,Female,Part Time
S12000019,2005-Q2,Count,People,9300,Female,Part Time
S12000019,2015-Q1,Ratio,Percentage Of People Employed,45.5,Female,Part Time
S12000026,2007-Q2,95% Upper Confidence Limit,Percentage Of People Employed,52.2,Female,Part Time
S12000021,2019-Q2,95% Upper Confidence Limit,Percentage Of People Employed,47.7,Female,Part Time
S12000019,2009-Q3,95% Lower Confidence Limit,Percentage Of People Employed,48.1,Female,Full Time
S12000021,2016-Q4,95% Upper Confidence Limit,Percentage Of People Employed,48.9,Female,Part Time
S12000019,2018-Q4,Ratio,Percentage Of People Employed,43.1,Female,Part Time
S12000021,2018-Q3,Count,People,16600,Female,Full Time
S12000026,2011-Q3,Ratio,Percentage Of People Employed,46.8,Female,Part Time
S12000021,2011-Q4,95% Upper Confidence Limit,Percentage Of People Employed,46.5,Female,Part Time
S12000026,2010-Q2,95% Upper Confidence Limit,Percentage Of People Employed,54.7,Female,Part Time
S12000021,2005-Q4,95% Upper Confidence Limit,Percentage Of People Employed,43.1,Female,Part Time
S12000021,2012-Q4,95% Upper Confidence Limit,Percentage Of People Employed,47,Female,Part Time
S12000026,2017-Q4,95% Lower Confidence Limit,Percentage Of People Employed,47.4,Female,Full Time
S12000019,2011-Q4,95% Lower Confidence Limit,Percentage Of People Employed,44.1,Female,Part Time
S12000026,2015-Q4,95% Lower Confidence Limit,Percentage Of People Employed,50.5,Female,Full Time
S12000021,2015-Q3,95% Upper Confidence Limit,Percentage Of People Employed,65.5,Female,Full Time
S12000021,2014-Q3,Count,People,12700,Female,Part Time
S12000026,2008-Q3,95% Lower Confidence Limit,Percentage Of People Employed,48.4,Female,Full Time
S12000021,2013-Q3,Count,People,10500,Female,Part Time
S12000026,2016-Q3,95% Lower Confidence Limit,Percentage Of People Employed,50.7,Female,Full Time
S12000026,2015-Q2,95% Lower Confidence Limit,Percentage Of People Employed,51,Female,Full Time
S12000019,2013-Q4,95% Lower Confidence Limit,Percentage Of People Employed,39.3,Female,Part Time
S12000019,2015-Q4,95% Lower Confidence Limit,Percentage Of People Employed,42,Female,Part Time
S12000021,2008-Q3,95% Upper Confidence Limit,Percentage Of People Employed,64.1,Female,Full Time
S12000019,2015-Q1,95% Lower Confidence Limit,Percentage Of People Employed,48.4,Female,Full Time
S12000019,2012-Q4,95% Lower Confidence Limit,Percentage Of People Employed,36.7,Female,Part Time
S12000021,2012-Q3,95% Upper Confidence Limit,Percentage Of People Employed,63.7,Female,Full Time
S12000021,2013-Q4,Count,People,10200,Female,Part Time
S12000021,2017-Q3,Count,People,10000,Female,Part Time
S12000026,2014-Q2,95% Lower Confidence Limit,Percentage Of People Employed,48.2,Female,Full Time
S12000019,2006-Q2,Count,People,10600,Female,Full Time
S12000026,2016-Q2,95% Lower Confidence Limit,Percentage Of People Employed,48.5,Female,Full Time
S12000021,2016-Q3,Count,People,11700,Female,Part Time
S12000021,2015-Q3,Count,People,10800,Female,Part Time
S12000019,2010-Q4,95% Lower Confidence Limit,Percentage Of People Employed,41.2,Female,Part Time
S12000026,2017-Q2,95% Lower Confidence Limit,Percentage Of People Employed,48.6,Female,Full Time
S12000019,2006-Q2,95% Lower Confidence Limit,Percentage Of People Employed,40.7,Female,Part Time
S12000021,2009-Q3,95% Upper Confidence Limit,Percentage Of People Employed,60.8,Female,Full Time
S12000021,2005-Q3,95% Upper Confidence Limit,Percentage Of People Employed,64.9,Female,Full Time
S12000019,2009-Q4,95% Lower Confidence Limit,Percentage Of People Employed,39.9,Female,Part Time
S12000021,2010-Q3,95% Upper Confidence Limit,Percentage Of People Employed,63.4,Female,Full Time
S12000019,2011-Q1,95% Lower Confidence Limit,Percentage Of People Employed,41.2,Female,Part Time
S12000021,2012-Q2,Ratio,Percentage Of People Employed,39.5,Female,Part Time
S12000021,2016-Q3,95% Upper Confidence Limit,Percentage Of People Employed,61.1,Female,Full Time
S12000019,2009-Q1,95% Lower Confidence Limit,Percentage Of People Employed,42.6,Female,Part Time
S12000026,2014-Q4,95% Upper Confidence Limit,Percentage Of People Employed,61,Female,Full Time
S12000021,2012-Q3,Ratio,Percentage Of People Employed,41,Female,Part Time
S12000019,2005-Q1,95% Lower Confidence Limit,Percentage Of People Employed,39.1,Female,Part Time
S12000021,2010-Q1,95% Upper Confidence Limit,Percentage Of People Employed,62.9,Female,Full Time
S12000026,2006-Q2,95% Upper Confidence Limit,Percentage Of People Employed,59.1,Female,Full Time
S12000026,2007-Q1,95% Lower Confidence Limit,Percentage Of People Employed,47.1,Female,Full Time
S12000026,2007-Q2,95% Upper Confidence Limit,Percentage Of People Employed,57.4,Female,Full Time
S12000019,2010-Q1,95% Lower Confidence Limit,Percentage Of People Employed,41.8,Female,Part Time
S12000026,2015-Q4,95% Upper Confidence Limit,Percentage Of People Employed,61.3,Female,Full Time
S12000021,2013-Q3,Ratio,Percentage Of People Employed,40.7,Female,Part Time
S12000019,2007-Q1,95% Lower Confidence Limit,Percentage Of People Employed,40.9,Female,Part Time
S12000021,2012-Q3,Count,People,10900,Female,Part Time
S12000021,2011-Q3,Count,People,11300,Female,Part Time
S12000026,2017-Q3,95% Lower Confidence Limit,Percentage Of People Employed,46.6,Female,Full Time
S12000026,2015-Q3,95% Lower Confidence Limit,Percentage Of People Employed,49.3,Female,Full Time
S12000021,2013-Q3,95% Upper Confidence Limit,Percentage Of People Employed,63.9,Female,Full Time
S12000019,2014-Q4,95% Lower Confidence Limit,Percentage Of People Employed,41.2,Female,Part Time
S12000021,2014-Q3,Ratio,Percentage Of People Employed,42.6,Female,Part Time
S12000021,2017-Q3,95% Upper Confidence Limit,Percentage Of People Employed,68.9,Female,Full Time
S12000019,2006-Q1,95% Lower Confidence Limit,Percentage Of People Employed,39.8,Female,Part Time
S12000019,2008-Q1,95% Lower Confidence Limit,Percentage Of People Employed,42.5,Female,Part Time
S12000021,2011-Q3,Ratio,Percentage Of People Employed,41.5,Female,Part Time
S12000021,2014-Q3,95% Upper Confidence Limit,Percentage Of People Employed,61.5,Female,Full Time
S12000026,2008-Q2,95% Upper Confidence Limit,Percentage Of People Employed,59.4,Female,Full Time
S12000021,2017-Q4,95% Upper Confidence Limit,Percentage Of People Employed,66.2,Female,Full Time
S12000026,2018-Q1,95% Lower Confidence Limit,Percentage Of People Employed,48.4,Female,Full Time
S12000019,2012-Q1,95% Upper Confidence Limit,Percentage Of People Employed,53.5,Female,Full Time
S12000019,2017-Q1,95% Upper Confidence Limit,Percentage Of People Employed,64.7,Female,Full Time
S12000021,2010-Q2,95% Upper Confidence Limit,Percentage Of People Employed,63.3,Female,Full Time
S12000021,2008-Q2,95% Upper Confidence Limit,Percentage Of People Employed,63.2,Female,Full Time
S12000021,2006-Q3,95% Upper Confidence Limit,Percentage Of People Employed,66.5,Female,Full Time
S12000026,2012-Q2,95% Lower Confidence Limit,Percentage Of People Employed,45.3,Female,Full Time
S12000019,2018-Q1,95% Upper Confidence Limit,Percentage Of People Employed,64.6,Female,Full Time
S12000021,2007-Q3,95% Upper Confidence Limit,Percentage Of People Employed,61,Female,Full Time
S12000021,2012-Q2,95% Upper Confidence Limit,Percentage Of People Employed,64.9,Female,Full Time
S12000021,2016-Q2,Ratio,Percentage Of People Employed,41.6,Female,Part Time
S12000019,2011-Q1,95% Upper Confidence Limit,Percentage Of People Employed,58.5,Female,Full Time
S12000021,2015-Q2,Ratio,Percentage Of People Employed,41.2,Female,Part Time
S12000026,2014-Q1,95% Lower Confidence Limit,Percentage Of People Employed,49.5,Female,Full Time
S12000021,2006-Q2,95% Upper Confidence Limit,Percentage Of People Employed,65.6,Female,Full Time
S12000026,2010-Q1,95% Lower Confidence Limit,Percentage Of People Employed,45.3,Female,Full Time
S12000019,2014-Q4,Count,People,11200,Female,Full Time
S12000019,2005-Q3,Count,People,11100,Female,Full Time
S12000021,2016-Q4,95% Upper Confidence Limit,Percentage Of People Employed,63.6,Female,Full Time
S12000019,2015-Q2,Count,People,11800,Female,Full Time
S12000026,2011-Q1,95% Lower Confidence Limit,Percentage Of People Employed,44.6,Female,Full Time
S12000019,2012-Q4,Count,People,11700,Female,Full Time
S12000026,2015-Q1,95% Lower Confidence Limit,Percentage Of People Employed,52.1,Female,Full Time
S12000019,2015-Q4,Count,People,11100,Female,Full Time
S12000026,2016-Q1,95% Lower Confidence Limit,Percentage Of People Employed,48.4,Female,Full Time
S12000021,2009-Q2,95% Upper Confidence Limit,Percentage Of People Employed,62.9,Female,Full Time
S12000019,2015-Q1,95% Upper Confidence Limit,Percentage Of People Employed,60.6,Female,Full Time
S12000021,2011-Q2,95% Upper Confidence Limit,Percentage Of People Employed,64.1,Female,Full Time
S12000021,2007-Q2,95% Upper Confidence Limit,Percentage Of People Employed,61.4,Female,Full Time
S12000026,2019-Q1,Ratio,Percentage Of People Employed,54,Female,Full Time
S12000021,2009-Q3,Ratio,Percentage Of People Employed,43.3,Female,Part Time
S12000026,2008-Q2,95% Lower Confidence Limit,Percentage Of People Employed,49.8,Female,Full Time
S12000021,2008-Q3,Ratio,Percentage Of People Employed,40.9,Female,Part Time
S12000021,2007-Q3,Ratio,Percentage Of People Employed,43.7,Female,Part Time
S12000019,2008-Q4,Count,People,9600,Female,Full Time
S12000026,2006-Q2,95% Lower Confidence Limit,Percentage Of People Employed,49.6,Female,Full Time
S12000021,2017-Q2,95% Upper Confidence Limit,Percentage Of People Employed,65.7,Female,Full Time
S12000026,2005-Q2,95% Lower Confidence Limit,Percentage Of People Employed,45.2,Female,Full Time
S12000019,2016-Q4,Count,People,12000,Female,Full Time
S12000021,2010-Q3,Ratio,Percentage Of People Employed,41.6,Female,Part Time
S12000019,2005-Q2,Count,People,10800,Female,Full Time
S12000019,2013-Q4,Count,People,10900,Female,Full Time
S12000019,2004-Q4,95% Upper Confidence Limit,Percentage Of People Employed,60.3,Female,Full Time
S12000021,2013-Q2,95% Upper Confidence Limit,Percentage Of People Employed,63.4,Female,Full Time
S12000021,2014-Q2,95% Upper Confidence Limit,Percentage Of People Employed,62.1,Female,Full Time
S12000026,2016-Q4,95% Lower Confidence Limit,Percentage Of People Employed,49.5,Female,Full Time
S12000026,2007-Q2,95% Lower Confidence Limit,Percentage Of People Employed,47.8,Female,Full Time
S12000026,2014-Q4,95% Lower Confidence Limit,Percentage Of People Employed,50.8,Female,Full Time
S12000021,2017-Q2,Ratio,Percentage Of People Employed,39.9,Female,Part Time
S12000019,2005-Q4,Count,People,10900,Female,Full Time
S12000021,2005-Q2,95% Upper Confidence Limit,Percentage Of People Employed,64.4,Female,Full Time
S12000021,2006-Q3,Ratio,Percentage Of People Employed,38,Female,Part Time
S12000026,2013-Q4,95% Lower Confidence Limit,Percentage Of People Employed,50.8,Female,Full Time
S12000019,2007-Q4,Count,People,11000,Female,Full Time
S12000021,2005-Q3,Ratio,Percentage Of People Employed,39.5,Female,Part Time
S12000019,2017-Q4,Count,People,13500,Female,Full Time
S12000019,2017-Q3,Ratio,Percentage Of People Employed,58.3,Female,Full Time
S12000019,2010-Q1,Ratio,Percentage Of People Employed,47.6,Female,Part Time
S12000021,2010-Q1,Count,People,11600,Female,Part Time
S12000021,2016-Q2,Count,People,10800,Female,Part Time
S12000021,2009-Q1,Count,People,12300,Female,Part Time
S12000021,2009-Q3,Count,People,12200,Female,Part Time
S12000026,2012-Q1,95% Lower Confidence Limit,Percentage Of People Employed,49.9,Female,Full Time
S12000019,2006-Q1,Ratio,Percentage Of People Employed,45,Female,Part Time
S12000019,2009-Q1,Ratio,Percentage Of People Employed,48.5,Female,Part Time
S12000021,2014-Q2,Count,People,12200,Female,Part Time
S12000019,2016-Q3,Ratio,Percentage Of People Employed,56.3,Female,Full Time
S12000026,2008-Q4,95% Lower Confidence Limit,Percentage Of People Employed,49.9,Female,Full Time
S12000019,2012-Q1,Ratio,Percentage Of People Employed,52.8,Female,Part Time
S12000021,2011-Q2,Count,People,11100,Female,Part Time
S12000021,2012-Q1,Count,People,11000,Female,Part Time
